id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
3575,803575,beni,vaca diez,riberalta,04,01001,04,14,04,0,101,2022-08-10T18:02:49.690Z
1563,801563,beni,cercado,trinidad,08,01001,02,05,08,0,102,2022-07-07T19:59:43.689Z
2513,802513,beni,cercado,trinidad,06,01001,01,08,06,0,106,2022-07-23T21:41:30.671Z
2668,802668,beni,vaca diez,riberalta,02,01001,01,08,02,0,107,2022-08-24T15:42:12.092Z
3594,803594,beni,vaca diez,riberalta,06,01001,03,07,06,0,107,2022-08-10T14:14:46.768Z
3494,803494,beni,vaca diez,riberalta,04,01001,02,02,04,0,109,2022-08-17T00:46:53.035Z
2482,802482,beni,cercado,trinidad,06,01001,01,14,06,0,11,2022-07-19T21:08:23.047Z
3475,803475,beni,vaca diez,riberalta,04,01001,02,01,04,0,115,2022-08-16T01:03:16.740Z
2466,802466,beni,cercado,trinidad,06,01001,01,04,06,0,12,2022-07-19T19:17:38.352Z
3478,803478,beni,vaca diez,riberalta,04,01001,04,15,04,0,123,2022-08-24T19:18:00.796Z
4295,804295,beni,vaca diez,riberalta,06,01001,02,14,06,0,127,2022-08-16T22:04:15.301Z
3576,803576,beni,vaca diez,riberalta,06,01001,01,14,06,0,128,2022-08-16T22:36:18.592Z
2173,802173,beni,cercado,trinidad,07,01001,01,01,07,0,129,2022-07-28T17:27:42.083Z
5678,805678,beni,moxos,san ignacio,01,01712,03,01,01,0,129,2022-08-24T14:46:32.753Z
3593,803593,beni,vaca diez,riberalta,06,01001,03,03,06,0,136,2022-08-09T20:04:21.011Z
2436,802436,beni,cercado,trinidad,06,01001,01,07,06,0,14,2022-07-22T23:12:46.290Z
3583,803583,beni,vaca diez,riberalta,06,01001,03,01,06,0,142,2022-08-10T19:51:35.439Z
3584,803584,beni,vaca diez,riberalta,06,01001,03,02,06,0,142,2022-08-10T14:18:18.296Z
3569,803569,beni,vaca diez,riberalta,06,01001,01,12,06,0,144,2022-08-18T18:58:18.297Z
6243,806243,beni,cercado,trinidad,00,00000,00,06,00,0,144,2022-09-15T23:11:24.534Z
3577,803577,beni,vaca diez,riberalta,06,01001,01,15,06,0,145,2022-08-20T15:58:50.894Z
3617,803617,beni,vaca diez,riberalta,06,01001,01,03,06,0,146,2022-08-07T13:36:42.572Z
4195,804195,beni,vaca diez,riberalta,06,01001,03,10,06,0,146,2022-08-08T22:39:25.437Z
3570,803570,beni,vaca diez,riberalta,06,01001,02,07,06,0,149,2022-08-08T13:09:47.726Z
3940,803940,beni,vaca diez,riberalta,06,01001,03,14,06,0,149,2022-08-29T15:07:43.150Z
4363,804363,beni,vaca diez,guayaramerin,03,01001,05,03,03,0,151,2022-08-15T02:45:24.522Z
5109,805109,beni,moxos,san ignacio,01,01712,01,03,01,0,151,2022-08-20T01:06:24.792Z
3518,803518,beni,vaca diez,riberalta,06,01001,02,04,06,0,153,2022-08-22T20:23:52.635Z
4245,804245,beni,vaca diez,guayaramerin,01,01001,02,01,01,0,153,2022-08-12T17:03:57.232Z
3495,803495,beni,vaca diez,riberalta,04,01001,04,06,04,0,154,2022-08-05T19:32:32.574Z
3619,803619,beni,vaca diez,riberalta,06,01001,01,06,06,0,159,2022-08-13T03:20:59.929Z
4805,804805,beni,vaca diez,guayaramerin,03,01001,05,10,03,0,16,2022-08-17T23:57:09.449Z
3603,803603,beni,vaca diez,riberalta,06,01001,03,04,06,0,161,2022-08-16T21:34:23.351Z
3492,803492,beni,vaca diez,riberalta,06,01001,02,10,06,0,165,2022-08-09T17:57:23.570Z
4212,804212,beni,vaca diez,riberalta,06,01001,02,12,06,0,167,2022-08-10T23:03:24.858Z
5003,805003,beni,vaca diez,guayaramerin,03,01001,05,07,03,0,17,2022-08-17T11:48:42.903Z
3582,803582,beni,vaca diez,riberalta,06,01001,01,10,06,0,171,2022-08-10T00:01:24.323Z
4322,804322,beni,vaca diez,riberalta,06,01001,03,16,06,0,171,2022-08-08T23:31:28.392Z
2354,802354,beni,cercado,trinidad,06,01001,01,02,06,0,172,2022-07-28T14:26:36.590Z
3547,803547,beni,vaca diez,riberalta,06,01001,02,08,06,0,173,2022-08-27T03:35:43.541Z
3620,803620,beni,vaca diez,riberalta,06,01001,01,07,06,0,173,2022-08-07T13:37:32.064Z
2837,802837,beni,cercado,trinidad,02,01001,03,16,02,0,18,2022-07-23T14:25:06.483Z
4856,804856,beni,vaca diez,guayaramerin,04,01001,03,10,04,0,18,2022-08-18T03:03:45.138Z
3552,803552,beni,vaca diez,riberalta,06,01001,02,11,06,0,180,2022-08-10T23:42:48.223Z
4239,804239,beni,vaca diez,riberalta,06,01001,03,15,06,0,191,2022-08-10T14:44:50.431Z
3623,803623,beni,vaca diez,riberalta,06,01001,02,02,06,0,196,2022-08-17T20:18:41.536Z
3487,803487,beni,vaca diez,riberalta,06,01001,02,05,06,0,197,2022-08-10T02:21:16.104Z
3628,803628,beni,vaca diez,riberalta,06,01001,01,11,06,0,203,2022-08-07T02:56:08.407Z
6170,806170,beni,cercado,trinidad,00,00000,00,02,00,0,21,2022-09-06T12:43:08.818Z
3507,803507,beni,vaca diez,riberalta,06,01001,01,09,06,0,211,2022-08-17T19:42:40.463Z
3627,803627,beni,vaca diez,riberalta,06,01001,01,04,06,0,217,2022-08-25T15:35:33.389Z
5014,805014,beni,vaca diez,guayaramerin,03,01001,05,06,03,0,22,2022-08-17T23:25:53.237Z
5529,805529,beni,cercado,san javier,01,02013,01,05,01,0,22,2022-08-27T14:15:19.168Z
3629,803629,beni,vaca diez,riberalta,06,01001,02,03,06,0,224,2022-08-22T19:51:45.477Z
5004,805004,beni,vaca diez,guayaramerin,04,01001,03,07,04,0,23,2022-08-17T21:57:46.424Z
3611,803611,beni,vaca diez,riberalta,06,01001,02,16,06,0,230,2022-08-24T13:46:52.061Z
5029,805029,beni,vaca diez,guayaramerin,03,01001,05,11,03,0,25,2022-08-25T15:10:35.451Z
2512,802512,beni,cercado,trinidad,06,01001,01,03,06,0,26,2022-07-14T21:49:38.845Z
2761,802761,beni,cercado,trinidad,06,01001,01,05,06,0,268,2022-07-25T20:28:12.013Z
2787,802787,beni,cercado,trinidad,02,01001,03,12,02,0,275,2022-07-28T23:16:10.131Z
4803,804803,beni,vaca diez,guayaramerin,03,01001,05,08,03,0,28,2022-08-17T23:57:26.450Z
2530,802530,beni,cercado,trinidad,06,01001,01,10,06,0,29,2022-07-15T13:28:57.912Z
4175,804175,beni,vaca diez,guayaramerin,01,01001,01,03,01,0,29,2022-08-24T20:56:36.057Z
4297,804297,beni,vaca diez,guayaramerin,01,01001,02,03,01,0,29,2022-08-11T18:21:39.784Z
4820,804820,beni,itenez,magdalena,01,01014,01,03,01,0,29,2022-08-21T02:22:08.924Z
5098,805098,beni,itenez,magdalena,01,01014,02,01,01,0,29,2022-08-21T02:22:48.632Z
5532,805532,beni,itenez,magdalena,01,01014,03,04,01,0,29,2022-08-27T17:32:15.775Z
4677,804677,beni,vaca diez,guayaramerin,04,01001,03,04,04,0,30,2022-08-19T03:44:00.963Z
2775,802775,beni,cercado,trinidad,02,01001,03,13,02,0,305,2022-07-20T19:44:47.692Z
3941,803941,beni,vaca diez,guayaramerin,01,01001,01,01,01,0,33,2022-08-17T18:49:39.867Z
4970,804970,beni,mamore,san ramon,01,01703,01,01,01,0,33,2022-08-24T12:31:04.474Z
2360,802360,beni,cercado,trinidad,06,01001,01,09,06,0,34,2022-07-20T19:39:40.590Z
5005,805005,beni,vaca diez,guayaramerin,04,01001,03,09,04,0,34,2022-08-18T23:51:27.935Z
5026,805026,beni,vaca diez,guayaramerin,03,01001,05,09,03,0,35,2022-08-16T12:33:51.908Z
1558,801558,beni,cercado,trinidad,08,01001,01,02,08,0,36,2022-07-11T19:54:44.560Z
3600,803600,beni,vaca diez,riberalta,06,01001,01,02,06,0,39,2022-08-07T13:22:15.569Z
3963,803963,beni,vaca diez,guayaramerin,01,01001,01,02,01,0,39,2022-08-18T21:26:19.992Z
3964,803964,beni,vaca diez,guayaramerin,01,01001,01,08,01,0,39,2022-08-12T18:17:26.286Z
2211,802211,beni,cercado,trinidad,07,01001,01,02,07,0,407,2022-07-24T13:51:43.884Z
4979,804979,beni,vaca diez,guayaramerin,04,01001,03,06,04,0,41,2022-08-17T14:02:45.841Z
3624,803624,beni,vaca diez,riberalta,06,01001,02,09,06,0,42,2022-08-07T13:39:19.981Z
5028,805028,beni,vaca diez,guayaramerin,04,01001,03,05,04,0,44,2022-08-17T13:04:40.776Z
3542,803542,beni,vaca diez,riberalta,06,01001,01,05,06,0,442,2022-08-25T18:28:13.820Z
4864,804864,beni,itenez,magdalena,01,01014,01,04,01,0,45,2022-08-22T12:56:26.474Z
5549,805549,beni,itenez,magdalena,01,01014,03,13,01,0,46,2022-08-24T22:08:31.879Z
2526,802526,beni,cercado,trinidad,06,01001,01,11,06,0,47,2022-07-27T15:01:49.791Z
3608,803608,beni,vaca diez,riberalta,04,01001,03,09,04,0,47,2022-08-14T20:55:01.885Z
1555,801555,beni,cercado,trinidad,08,01001,02,03,08,0,49,2022-07-11T19:54:22.251Z
831,800831,beni,cercado,trinidad,03,01001,05,07,03,0,5,2022-07-10T21:40:14.966Z
4299,804299,beni,vaca diez,guayaramerin,01,01001,02,04,01,0,51,2022-08-12T14:04:15.559Z
4682,804682,beni,vaca diez,guayaramerin,04,01001,03,08,04,0,51,2022-08-27T20:36:21.477Z
2169,802169,beni,cercado,trinidad,07,01001,01,06,07,0,53,2022-07-21T22:22:42.039Z
4177,804177,beni,vaca diez,guayaramerin,01,01001,01,04,01,0,58,2022-08-12T16:46:33.216Z
2654,802654,beni,vaca diez,riberalta,02,01001,01,02,02,0,59,2022-07-21T21:42:17.754Z
3597,803597,beni,vaca diez,riberalta,04,01001,04,04,04,0,60,2022-08-05T20:21:39.930Z
248,800248,beni,cercado,trinidad,02,01001,01,10,02,0,61,2022-06-25T16:19:22.893Z
3574,803574,beni,vaca diez,riberalta,04,01001,04,13,04,0,61,2022-08-20T20:20:04.617Z
5676,805676,beni,moxos,san ignacio,01,01712,03,13,01,0,63,2022-08-22T21:13:26.288Z
2771,802771,beni,cercado,trinidad,06,01001,01,06,06,0,69,2022-07-24T15:55:34.416Z
4214,804214,beni,vaca diez,guayaramerin,01,01001,01,07,01,0,69,2022-08-20T14:19:33.353Z
3599,803599,beni,vaca diez,riberalta,04,01001,04,08,04,0,70,2022-08-05T20:21:51.888Z
2196,802196,beni,cercado,trinidad,07,01001,01,03,07,0,72,2022-07-25T14:17:19.596Z
4859,804859,beni,vaca diez,guayaramerin,04,01001,03,11,04,0,75,2022-08-19T12:45:15.603Z
6208,806208,beni,vaca diez,guayaramerin,00,00000,00,01,00,0,77,2022-09-17T14:47:20.219Z
3939,803939,beni,vaca diez,riberalta,06,01001,02,18,06,0,78,2022-08-08T23:02:55.485Z
5099,805099,beni,itenez,magdalena,01,01014,01,02,01,0,8,2022-08-21T02:22:56.764Z
3601,803601,beni,vaca diez,riberalta,06,01001,01,16,06,0,81,2022-08-08T13:45:05.218Z
3561,803561,beni,vaca diez,riberalta,04,01001,03,01,04,0,84,2022-08-16T22:19:54.127Z
3568,803568,beni,vaca diez,riberalta,04,01001,04,12,04,0,86,2022-08-06T22:08:41.909Z
3942,803942,beni,vaca diez,guayaramerin,01,01001,01,06,01,0,86,2022-08-19T03:42:48.193Z
3581,803581,beni,vaca diez,riberalta,06,01001,01,01,06,0,88,2022-08-25T13:22:21.312Z
4266,804266,beni,vaca diez,riberalta,06,01001,03,11,06,0,89,2022-08-11T00:24:54.818Z
2533,802533,beni,cercado,trinidad,06,01001,01,12,06,0,9,2022-07-15T16:18:53.760Z
4004,804004,beni,gral. jose ballivian,san borja,01,01001,01,14,01,0,90,2022-08-12T21:19:55.581Z
3621,803621,beni,vaca diez,riberalta,06,01001,01,13,06,0,92,2022-08-07T13:38:15.387Z
3595,803595,beni,vaca diez,riberalta,06,01001,03,12,06,0,93,2022-08-18T02:40:59.460Z
3578,803578,beni,vaca diez,riberalta,06,01001,02,15,06,0,95,2022-08-20T17:52:14.659Z
3604,803604,beni,vaca diez,riberalta,06,01001,03,06,06,0,95,2022-08-08T13:44:58.194Z
4213,804213,beni,vaca diez,guayaramerin,01,01001,01,05,01,0,95,2022-08-20T20:21:16.347Z
3585,803585,beni,vaca diez,riberalta,06,01001,03,05,06,0,96,2022-08-10T14:41:17.141Z
3596,803596,beni,vaca diez,riberalta,06,01001,03,13,06,0,96,2022-08-09T19:52:51.669Z
4352,804352,beni,vaca diez,riberalta,06,01001,02,17,06,0,96,2022-08-09T01:20:48.976Z
3477,803477,beni,vaca diez,riberalta,04,01001,04,05,04,0,99,2022-08-27T01:08:05.646Z
4755,804755,beni,mamore,san joaquin,01,01009,01,11,01,1,146,2022-08-25T14:05:10.900Z
4917,804917,beni,itenez,magdalena,01,01014,01,01,01,1,55,2022-08-23T02:21:51.790Z
2831,802831,beni,cercado,trinidad,02,01001,03,14,02,10,103,2022-07-23T22:28:38.856Z
5391,805391,beni,itenez,magdalena,01,03001,01,13,01,10,29,2022-08-26T20:07:19.924Z
2714,802714,beni,vaca diez,riberalta,02,01001,02,16,02,100,137,2022-08-09T02:02:13.259Z
3476,803476,beni,vaca diez,riberalta,04,01001,02,05,04,100,161,2022-08-16T01:03:27.819Z
3324,803324,beni,vaca diez,riberalta,04,01001,02,11,04,100,201,2022-08-02T21:44:45.192Z
561,800561,beni,cercado,trinidad,03,01001,03,04,03,101,132,2022-07-06T19:36:34.647Z
3616,803616,beni,vaca diez,riberalta,04,01001,03,12,04,101,150,2022-08-09T14:25:40.626Z
5140,805140,beni,moxos,san ignacio,01,01712,03,09,01,101,154,2022-08-21T02:04:37.074Z
3060,803060,beni,vaca diez,riberalta,05,01001,05,09,05,101,167,2022-08-26T20:09:47.460Z
3333,803333,beni,vaca diez,riberalta,04,01001,03,11,04,101,172,2022-08-09T20:31:50.342Z
1809,801809,beni,cercado,trinidad,08,01001,01,09,08,102,122,2022-07-13T23:59:52.328Z
174,800174,beni,cercado,trinidad,05,01001,01,12,05,102,126,2022-07-20T19:46:18.817Z
1510,801510,beni,cercado,trinidad,08,01001,02,13,08,102,150,2022-06-28T14:17:09.590Z
1187,801187,beni,cercado,trinidad,04,01001,01,11,04,103,163,2022-07-21T19:24:48.119Z
3054,803054,beni,vaca diez,riberalta,05,01001,05,05,05,104,173,2022-08-18T12:57:46.569Z
2814,802814,beni,cercado,trinidad,02,01001,02,16,02,104,226,2022-07-19T12:30:45.514Z
1543,801543,beni,cercado,trinidad,08,01001,03,09,08,105,126,2022-07-05T21:57:32.109Z
3609,803609,beni,vaca diez,riberalta,04,01001,03,10,04,105,141,2022-08-14T20:42:07.291Z
3022,803022,beni,vaca diez,riberalta,05,01001,05,01,05,105,145,2022-08-15T00:18:39.781Z
6177,806177,beni,cercado,san javier,00,00000,00,01,00,105,29,2022-09-15T13:07:01.049Z
2135,802135,beni,cercado,trinidad,07,01001,01,16,07,105,661,2022-07-28T14:27:02.011Z
1026,801026,beni,cercado,trinidad,04,01001,04,02,04,106,119,2022-07-09T22:41:20.396Z
5104,805104,beni,gral. jose ballivian,san borja,01,01001,04,16,01,106,174,2022-08-25T20:34:51.292Z
3660,803660,beni,gral. jose ballivian,san borja,01,01001,03,03,01,106,266,2022-08-21T21:19:40.025Z
995,800995,beni,cercado,trinidad,04,01001,02,06,04,107,125,2022-07-28T14:57:12.755Z
1822,801822,beni,cercado,trinidad,07,01001,01,13,07,107,175,2022-07-21T22:22:07.243Z
2799,802799,beni,cercado,trinidad,02,01001,03,07,02,107,214,2022-07-25T13:00:50.969Z
1051,801051,beni,cercado,trinidad,04,01001,02,12,04,108,118,2022-07-08T23:21:17.304Z
5543,805543,beni,itenez,magdalena,01,01014,03,11,01,108,205,2022-08-24T22:08:41.547Z
2940,802940,beni,vaca diez,riberalta,05,01001,05,04,05,108,206,2022-08-27T03:39:09.831Z
3674,803674,beni,gral. jose ballivian,san borja,01,01001,02,13,01,108,263,2022-08-26T20:58:12.494Z
3375,803375,beni,cercado,trinidad,01,01705,01,02,01,109,120,2022-08-20T13:54:13.545Z
2964,802964,beni,vaca diez,riberalta,05,01001,04,12,05,109,191,2022-08-10T00:56:28.969Z
4987,804987,beni,vaca diez,guayaramerin,04,01001,02,10,04,11,145,2022-08-26T13:57:21.095Z
