id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
7609,207609,la_paz,murillo,nuestra señora de la paz,15,01001,05,08,15,100,117,2022-09-26T20:48:09.053Z
7735,207735,la_paz,murillo,nuestra señora de la paz,15,01001,06,12,15,103,111,2022-09-26T22:17:43.150Z
7361,207361,la_paz,murillo,nuestra señora de la paz,17,01001,06,06,17,103,150,2022-09-26T22:49:58.704Z
7703,207703,la_paz,murillo,nuestra señora de la paz,17,01001,04,01,17,199,234,2022-09-26T12:55:33.564Z
7776,207776,la_paz,murillo,el alto,04,01001,01,07,04,32,67,2022-09-26T23:35:16.231Z
7774,207774,la_paz,murillo,el alto,04,01001,01,09,04,32,91,2022-09-26T18:48:57.570Z
7718,207718,la_paz,murillo,nuestra señora de la paz,15,01001,07,16,15,33,67,2022-09-24T01:08:35.872Z
7773,207773,la_paz,murillo,el alto,04,01001,01,08,04,39,73,2022-09-26T18:03:43.438Z
7552,207552,la_paz,murillo,nuestra señora de la paz,15,01001,01,06,15,40,35,2022-09-24T01:03:32.646Z
7701,207701,la_paz,murillo,nuestra señora de la paz,15,01001,07,10,15,41,51,2022-09-26T09:57:56.338Z
7359,207359,la_paz,murillo,nuestra señora de la paz,15,01001,03,03,15,41,60,2022-09-25T23:12:13.692Z
7393,207393,la_paz,murillo,nuestra señora de la paz,15,01001,02,14,15,42,41,2022-09-27T00:40:26.028Z
7890,207890,la_paz,murillo,el alto,04,01001,02,14,04,44,53,2022-09-27T01:02:23.189Z
7954,207954,la_paz,murillo,el alto,04,01001,10,05,04,46,56,2022-09-23T21:44:28.774Z
7887,207887,la_paz,murillo,el alto,04,01001,02,11,04,47,49,2022-09-26T21:00:55.877Z
7400,207400,la_paz,murillo,nuestra señora de la paz,15,01001,02,07,15,48,56,2022-09-25T20:39:37.068Z
7785,207785,la_paz,murillo,el alto,04,01001,01,14,04,48,66,2022-09-27T00:23:55.504Z
7381,207381,la_paz,murillo,nuestra señora de la paz,17,01001,06,15,17,49,58,2022-09-26T22:42:58.335Z
7843,207843,la_paz,murillo,el alto,04,01001,02,07,04,50,58,2022-09-26T21:28:12.133Z
7364,207364,la_paz,murillo,nuestra señora de la paz,15,01001,03,12,15,50,89,2022-09-25T01:56:15.139Z
7940,207940,la_paz,murillo,el alto,04,01001,03,17,04,50,94,2022-09-26T16:30:50.080Z
7358,207358,la_paz,murillo,nuestra señora de la paz,15,01001,03,08,15,51,100,2022-09-25T23:25:19.781Z
7946,207946,la_paz,murillo,el alto,04,01001,10,14,04,51,50,2022-09-23T20:33:45.667Z
7404,207404,la_paz,murillo,nuestra señora de la paz,15,01001,02,15,15,51,59,2022-09-26T21:38:45.519Z
7705,207705,la_paz,murillo,nuestra señora de la paz,15,01001,07,12,15,52,72,2022-09-26T10:34:18.861Z
7839,207839,la_paz,murillo,el alto,04,01001,02,06,04,53,85,2022-09-26T21:16:17.228Z
7719,207719,la_paz,murillo,nuestra señora de la paz,15,01001,07,17,15,54,70,2022-09-26T22:52:13.262Z
7378,207378,la_paz,murillo,nuestra señora de la paz,15,01001,03,15,15,54,72,2022-09-26T21:22:25.124Z
7939,207939,la_paz,murillo,el alto,04,01001,03,15,04,55,77,2022-09-26T16:08:37.340Z
7555,207555,la_paz,murillo,nuestra señora de la paz,15,01001,01,08,15,55,84,2022-09-23T23:36:40.417Z
7537,207537,la_paz,murillo,nuestra señora de la paz,15,01001,02,10,15,55,87,2022-09-25T19:12:52.610Z
7833,207833,la_paz,murillo,el alto,04,01001,02,04,04,56,142,2022-09-26T20:42:23.941Z
7965,207965,la_paz,murillo,el alto,04,01001,10,03,04,56,79,2022-09-26T22:20:22.399Z
7387,207387,la_paz,murillo,nuestra señora de la paz,15,01001,02,05,15,56,80,2022-09-24T01:04:57.637Z
7878,207878,la_paz,murillo,el alto,04,01001,02,18,04,56,82,2022-09-26T20:57:03.870Z
7901,207901,la_paz,murillo,el alto,04,01001,02,16,04,57,108,2022-09-24T14:17:54.558Z
7696,207696,la_paz,murillo,nuestra señora de la paz,15,01001,07,06,15,57,64,2022-09-26T10:06:05.329Z
7558,207558,la_paz,murillo,nuestra señora de la paz,15,01001,01,04,15,57,77,2022-09-23T23:37:00.572Z
7697,207697,la_paz,murillo,nuestra señora de la paz,15,01001,07,07,15,58,81,2022-09-26T10:10:30.019Z
7365,207365,la_paz,murillo,nuestra señora de la paz,15,01001,03,13,15,59,77,2022-09-25T01:57:17.345Z
7970,207970,la_paz,murillo,el alto,04,01001,04,03,04,60,123,2022-09-26T20:10:06.872Z
7704,207704,la_paz,murillo,nuestra señora de la paz,15,01001,07,11,15,60,57,2022-09-26T19:12:14.073Z
